Mean_RR,Min_RR,Max_RR,Median_HR,Sample_Entropy,App_Entropy,Perm_Entropy,logMeanRR,Higuchi_FD,AFEntropy,Label
272.6923076923077,50,309,0.20477815699658702,0.06646112216729477,0.13240555204214122,0.7297457143748451,5.608344081504691,1.2033657744554327,-2.1929994124169814,0
297.0833333333333,281,310,0.20101010101010103,0.06745097552258142,0.12650789041479804,0.7525462586401124,5.694012683060396,1.2121505187520556,-2.2000413954468194,0
11.631578947368421,2,74,7.5,0.0501348982906072,0.1125754671422956,0.7053616519728377,2.453723722351312,1.1969473134767805,-2.204916156330031,0
289.5,270,302,0.2058373543603625,0.06484422400384406,0.13118001873032692,0.7064921454852265,5.66815529701305,1.2062403168700104,-2.2065623602384403,0
296.25,237,356,0.20342723166568977,0.06515296127943979,0.1258454017820645,0.7407450610002879,5.691203692449341,1.2144195712453885,-2.2017243612522432,0
251.0,50,294,0.22556390977443608,0.06952711957753416,0.14173490949947043,0.7340516764747845,5.5254529391317835,1.2155990713254936,-2.2213286992755177,0
198.3684210526316,7,285,0.22988505747126436,0.07057813347170466,0.13677368085964203,0.7111407443478445,5.290126014100695,1.2104069594898175,-2.2031099222893507,0
283.2142857142857,273,306,0.21352313167259787,0.060907596928365074,0.12858849540276518,0.7126857165754505,5.64620380445369,1.2186548412588087,-2.22046249983157,0
253.06666666666666,74,324,0.22388059701492538,0.06806330713462679,0.13746402691675108,0.7131904473211602,5.533652958627608,1.1992527951729686,-2.2019543005245112,0
253.2,52,284,0.22140221402214022,0.10284709719585007,0.1784556103330135,0.7758057380631672,5.534179690270021,1.2633650337304936,-2.2270542788466394,0
184.1578947368421,7,308,0.2158273381294964,0.15866884638884937,0.27255189530134194,0.7211338505681039,5.215793513201247,1.2863818131364484,-2.231441492195652,0
68.5925925925926,2,315,5.034965034965035,0.09293492902695616,0.14839183755477814,0.6667300583186114,4.228184549201796,1.1948919605751618,-2.173550039115345,0
27.34246575342466,2,301,6.666666666666667,0.06176485687580015,0.11197184466012411,0.7311616659826337,3.308441015723018,1.2073961988730404,-2.072632230088041,0
316.5833333333333,297,335,0.1883872239747634,0.0835889870954679,0.1380203391624817,0.6837349967478852,5.757586503399625,1.181230193957293,-2.20600370968856,0
296.53846153846155,107,340,0.1892744479495268,0.07777895892120912,0.13900656010142076,0.6778090539155579,5.692176928535893,1.1699746127426425,-2.193011058589797,0
341.1,328,353,0.17647211481068176,0.074726910124809,0.13131654651837565,0.690678934678261,5.8321756894246,1.1812548875455817,-2.2071983876177996,0
348.2,322,364,0.17192118226600986,0.06976340602996181,0.12697741040221522,0.6802464623283655,5.8527770273340884,1.1643231518608654,-2.2201773591717697,0
315.90909090909093,105,365,0.17341040462427745,0.07388940401597711,0.13088803626313528,0.6508502139202587,5.755454485200522,1.1603634524870192,-2.1641703006574144,0
368.2,338,380,0.16172976743172257,0.07387908787203726,0.12888877595780812,0.6631005810555806,5.908626268798978,1.1653486891924454,-2.1906205357459627,0
371.5,349,385,0.1606566778980572,0.06837013149614589,0.13814707796110515,0.6218454884502302,5.917548864157814,1.1628790402580171,-2.2208198479305,0
364.6,333,384,0.16416636722960834,0.07555996853165409,0.1358812243531582,0.661419747265668,5.8988008622445625,1.1572805326998072,-2.2175212165917206,0
347.9,332,367,0.1729164071259499,0.07862639523427686,0.1424546048640951,0.6777305812395719,5.8519150821578965,1.1603097520087136,-2.2071020815302256,0
361.1,333,414,0.16949693564862103,0.07613675751914921,0.13383304279581254,0.6754682299805156,5.889154928283412,1.1627690707890361,-2.206485312562347,0
364.8,340,377,0.16216216216216217,0.07648051394662518,0.13688435020977208,0.6531149421961394,5.899349258200177,1.1669095431506542,-2.2157788185341887,0
361.6,346,380,0.16574585635359115,0.072462659372796,0.133320379476203,0.6345763087259269,5.890538628518022,1.1584631550926692,-2.223372567108543,0
361.8,346,381,0.16597542125158782,0.07365024840491328,0.1323798375861409,0.6688373803127808,5.891091572961195,1.1564685906981662,-2.1990676166279592,0
331.6363636363636,118,391,0.16666666666666666,0.08054972636640977,0.14134710851237298,0.6439879008315037,5.804039078395851,1.1548606036598565,-2.1938428944523456,0
371.6,357,390,0.16261237440507667,0.07440918046250668,0.1377822578743224,0.66810489481637,5.917818006939683,1.16232562386887,-2.1913914079988612,0
326.8181818181818,109,377,0.17045454545454544,0.07375757309292423,0.13255169598612038,0.6613599815346921,5.789403997356777,1.1594556664513984,-2.193883611936885,0
314.8181818181818,6,363,0.1729106628242075,0.07936704214743258,0.14953774956494592,0.6801244956301842,5.751995271604051,1.1787673694729308,-2.2277964103653205,0
331.6363636363636,112,384,0.16574585635359115,0.08234738853103571,0.14382627835197015,0.6672494061377561,5.804039078395851,1.1715544426125006,-2.209085960933747,0
361.1,348,381,0.16620498614958448,0.0714702621244401,0.13871900747657828,0.6698844588839675,5.889154928283412,1.1602894096289096,-2.2244965697950154,0
359.8,341,382,0.16949287794757212,0.058733011417682904,0.1240494222439692,0.6650564187335832,5.885548321516433,1.1615118778956168,-2.2336739341512453,0
363.8,351,381,0.1646341463414634,0.061738293615076614,0.12573014284023953,0.6428849778661268,5.896604266084022,1.1612057985768585,-2.22533276361696,0
362.0,344,382,0.1671309192200557,0.06990444472812747,0.13336959891371625,0.628640615007067,5.8916442118257715,1.159226232339458,-2.2066735254500007,0
315.0,106,364,0.1744186046511628,0.0781505960036735,0.13719535366914215,0.6894061346795528,5.752572638825633,1.1721151586408494,-2.197463698115682,0
348.3,333,380,0.17217528778222418,0.07777057498184209,0.13943355404916669,0.6870033094413291,5.853064177371955,1.1694527889360768,-2.2099018865798876,0
353.4,334,376,0.16925280496538553,0.13988011290953994,0.20412065680834557,0.7721758052794984,5.867600559885596,1.257964028124824,-2.231479147725754,0
182.2,3,338,0.2967032967032967,0.1267245011567067,0.20715919500948843,0.7297625897729367,5.205104984825858,1.2244750991053963,-2.2240109492459053,0
359.4,345,380,0.16853932584269662,0.06807739611726289,0.1372426010172969,0.6908162521411332,5.884435974349459,1.164815335610541,-2.225786134063576,0
331.09090909090907,7,452,0.16574585635359115,0.07318008514241753,0.13691735408866545,0.6657041273289743,5.802392987489183,1.173794176241473,-2.212925345017681,0
357.6,340,383,0.1669013757563565,0.07229733551624817,0.13642946085439323,0.642089455102518,5.8794150432993595,1.173064391197127,-2.219517529530265,0
361.5,347,380,0.16713221601489758,0.07296059694269144,0.13506084871440205,0.6269849399715527,5.890262041598819,1.162132676873798,-2.2163938927964897,0
361.9,336,378,0.1643847955323365,0.07664013311685679,0.14076903403047147,0.6599910290669623,5.891367930569697,1.1639680542710356,-2.211685873050977,0
348.8,332,373,0.17467285917689335,0.08704509638055918,0.14961978459911296,0.6867608985663565,5.8544986920348245,1.174711379168115,-2.2111649564395166,0
347.8,337,372,0.17621487346685297,0.06847087598394952,0.12285820927904356,0.6513974940874475,5.851627601920183,1.1615451759635267,-2.2250765238744106,0
358.2,335,375,0.1650647089987134,0.07184828278176228,0.13251704902427552,0.6615774364433822,5.881091489626612,1.1670976444895178,-2.2206442973723104,0
43.67045454545455,2,305,8.571428571428571,0.11461315474825598,0.19090625813734396,0.8519120004774752,3.7766717760866375,1.1992393257617768,-2.1882428517448482,0
269.0,5,302,0.20905923344947736,0.10633873340648237,0.17399435629337656,0.8551757242846951,5.594711379601839,1.136316166865055,-2.215056160666569,0
11.636923076923077,2,146,15.0,0.09889303446361834,0.17710351889371534,0.8478352332227643,2.4541830668886653,1.1200945921599441,-2.2200529905219413,0
218.76470588235293,2,332,0.20905923344947736,0.07516889219082366,0.1484298045655783,0.7461689679250824,5.3879967498688535,1.1595021830619643,-2.2327816905047784,0
304.3333333333333,279,325,0.1963998714239794,0.06425854489540785,0.14199000929468064,0.7324943208065021,5.718123591926859,1.1624302685390975,-2.2373756894883763,0
297.4166666666667,283,310,0.19966777408637876,0.06035653959295297,0.14014119359302235,0.7395782771939521,5.69513407370216,1.1667569682712968,-2.2373971768294934,0
275.57142857142856,90,328,0.19047811013464486,0.07449582605243728,0.14587195219230376,0.7422667440404853,5.618846863850416,1.1573919721404309,-2.2314402223842618,0
243.26666666666668,87,324,0.20689655172413793,0.05712598122433376,0.1426669214972529,0.8045919893953116,5.494158235334238,1.1671054435230137,-2.2415049041268387,0
293.75,279,306,0.20410288451525566,0.07058588191817643,0.14326790727690963,0.7478696186851874,5.682729065458369,1.1612131674807167,-2.230115484409382,0
274.64285714285717,96,343,0.19017480409885473,0.08386154913100931,0.15331224808376587,0.8012596922584025,5.615471552324486,1.1651467489609875,-2.221804346043435,0
260.14285714285717,2,319,0.19933774834437085,0.06312149929923293,0.13739784454309456,0.7679364107017894,5.561230930672295,1.163679334937919,-2.2374762914655535,0
330.1666666666667,316,351,0.18182486041727886,0.0570097623615693,0.13441267874682405,0.7396654857709896,5.799597577470496,1.166548600422788,-2.2367685702309434,0
254.13333333333333,7,330,0.1941747572815534,0.07455721358852066,0.14835881878341395,0.7668672356031736,5.537859063671883,1.1671664131270472,-2.226474372583701,0
307.3333333333333,289,328,0.1941747572815534,0.059479928393211735,0.1384499716373635,0.8054574625450066,5.727932934888484,1.169014224585623,-2.237498470368117,0
248.13333333333333,2,329,0.19801980198019803,0.06411995604608538,0.1394366319830782,0.7774514412109241,5.513966236099986,1.1626420773109045,-2.238703736302132,0
312.6666666666667,296,323,0.19139194139194138,0.06432210732869804,0.13696268873918305,0.8022715363413795,5.7451376603381155,1.1685189130982419,-2.2382628754948137,0
303.3333333333333,290,327,0.19835198461269454,0.0688151782860289,0.1441073558060939,0.7788129934783798,5.714832310842786,1.1602727326400706,-2.238943614128918,0
303.4166666666667,288,322,0.19835198461269454,0.055565745213928965,0.13360510022437633,0.7621226033190467,5.715106998387434,1.1566763185301387,-2.239505963682071,0
308.3333333333333,297,326,0.19736842105263158,0.05890599887999933,0.13470839549053704,0.7859167612864018,5.731181448844316,1.1656736597641808,-2.23844308713756,0
282.46153846153845,96,323,0.19672131147540983,0.07547824973045934,0.14628751439213272,0.7869692155205048,5.643542394278844,1.1660451538482375,-2.228434642056748,0
222.47058823529412,2,331,0.2112676056338028,0.06687169296063146,0.14349315066246926,0.7998168751508978,5.404794905162187,1.164480773139085,-2.2357152381020886,0
189.95,2,330,0.27463549522373054,0.0814010936274532,0.15293771841906567,0.8047360428672112,5.2467608796336345,1.171266798736363,-2.2284318117882838,0
291.46153846153845,87,335,0.19047619047619047,0.06952595590026955,0.14510119297110857,0.7948114866171234,5.674908053557064,1.168012639010254,-2.238006401935927,0
287.6923076923077,99,341,0.19736842105263158,0.07655402188968516,0.14797474676844535,0.7942835810266974,5.661891532947041,1.1667595466444387,-2.230776445420507,0
281.7857142857143,101,339,0.18522929748168193,0.08258706782560153,0.14102513989137533,0.8177943406156443,5.641146903664716,1.1780264255488255,-2.2053921448555838,0
192.15,2,331,0.2844624199528143,0.08611373399043262,0.14637297529850413,0.7890390736470488,5.258276317010853,1.166121382498654,-2.2111319427643985,0
269.0,96,330,0.19802842982408364,0.0753432406749647,0.14253297195844628,0.7786105569312638,5.594711379601839,1.1640258922271216,-2.225397211142463,0
133.58620689655172,2,324,0.6382978723404256,0.08334551309136037,0.1471681458993519,0.8115093818531915,4.894747013980467,1.173023010323856,-2.2069258263251315,0
133.0344827586207,2,328,0.6122448979591837,0.07942037268985,0.1428535161166753,0.8419424199048688,4.890608363479201,1.1884566272810717,-2.222513746818596,0
83.02222222222223,2,272,0.7228915662650602,0.07856762766275663,0.14251986092398816,0.7709256421630446,4.419108309578413,1.1583601064860245,-2.1771449040441806,0
14.02135231316726,2,272,12.0,0.07225575327373002,0.13365816029672972,0.7558169073212194,2.6405813329582335,1.1553691978531788,-2.161654595154778,0
195.0,84,333,0.26907993966817495,0.0704993381859453,0.1407624025830052,0.780468520592518,5.272999558563747,1.1768007623271772,-2.2378048860196462,0
134.86206896551724,2,325,0.631578947368421,0.06702754290234554,0.13788768892337955,0.8347159791209966,4.90425254476904,1.1750026107375178,-2.2392892997185947,0
50.333333333333336,2,288,6.0606060606060606,0.08830959491671884,0.15998906527370638,0.7711366550122246,3.9186675481468147,1.1611621940713805,-2.1970900455856577,0
100.21052631578948,2,234,0.6557572861920689,0.07793483776451074,0.14909893432029997,0.8077122991522051,4.60727323618487,1.1759177154999259,-2.2285087786053617,0
121.93548387096774,2,321,0.631578947368421,0.07969604655809513,0.14728869322934046,0.8101272940458624,4.803492084128487,1.1797836754790558,-2.2290939840537,0
146.15384615384616,2,298,0.5882352941176471,0.06967312929024524,0.1470278309293016,0.7727889685433288,4.984659807692995,1.1739028966419036,-2.2392423470401863,0
161.58333333333334,2,329,0.44501133786848074,0.06469212743813728,0.13777218581717654,0.7567586226413777,5.085021005454651,1.1647397159486814,-2.242018028543719,0
150.76923076923077,3,247,0.5636908962597036,0.06123216402554845,0.1402864516310247,0.7669003534006649,5.015750394763026,1.1808559710161448,-2.2396054942141643,0
109.05714285714286,2,232,0.6382978723404256,0.05757069630890208,0.1331678149473845,0.7484236260734284,4.691871991255816,1.172389957985118,-2.231401904099489,0
156.12,88,234,0.5882352941176471,0.06510458965286188,0.13577767590799517,0.7727975989833831,5.050624942312414,1.1733364262936612,-2.241051006466004,0
119.90625,2,327,0.625,0.07151071223033362,0.13645870970225915,0.7829229577414728,4.786710187447226,1.17422508963315,-2.226695044979922,0
156.6,6,241,0.5769230769230769,0.06736586102012897,0.14471262230314652,0.7314004306074965,5.053694783556702,1.170146375193328,-2.241042353126432,0
124.83333333333333,3,249,0.6219119226638024,0.062306861777477095,0.12866983564002865,0.8061465061382697,4.826979514289165,1.187723417237416,-2.236748721857728,0
21.725274725274726,2,128,6.0,0.10843263546765472,0.19969748228947592,0.5959193060290918,3.078476316653767,1.1960843146190627,-2.1906062676473312,0
9.478571428571428,2,77,8.571428571428571,0.4292882426116129,0.6499875073772632,0.7889566176225313,2.2490336117229033,1.480709019275132,-2.2668260755781415,0
264.2857142857143,4,295,0.21018920709710667,0.059574767152758355,0.11865287598885255,0.7143905199093741,5.577030769017057,1.1423480665932342,-2.186258586349459,0
79.48,2,296,2.1215880893300247,0.1423524805107595,0.25888498471718124,0.7462248268222408,4.375505417683616,1.2435072140949461,-2.223848006768002,0
66.42372881355932,2,300,5.0,0.061792722409922556,0.12644322701938204,0.5973225660668908,4.196054354293912,1.1093423034459704,-2.1607185979183243,0
32.54545454545455,2,135,3.5294117647058822,0.10780172718053946,0.20048242005419015,0.5596310533591907,3.4826377136023297,1.217128984966617,-2.209232542286911,0
258.42857142857144,177,362,0.23529411764705882,0.09673493220182558,0.17867135377676058,0.6777210294227765,5.554619336339982,1.0919713607176766,-2.2218324058335956,0
258.14285714285717,167,348,0.23391901750972763,0.0905910375448462,0.1839248132808884,0.7387353596739727,5.553513141536915,1.119025839297106,-2.234125727596869,0
257.0,162,357,0.23529411764705882,0.08947043904296019,0.16830827499861045,0.6880747490950491,5.54907608489522,1.0981055184563655,-2.2242814943292495,0
190.0,46,268,0.2830188679245283,0.08522842706295931,0.17933553221001342,0.6492213884924883,5.247024072160486,1.0889344097104727,-2.2322986268523803,0
129.82142857142858,5,274,0.6703026038001407,0.08795118354608984,0.19110074869268012,0.6910233781735455,4.8661598797924155,1.104236346946839,-2.231953665832885,0
181.25,6,277,0.27845974932161777,0.09403817026245145,0.18727175093033677,0.6929607952191158,5.199877293734784,1.1026415566562722,-2.239435298869742,0
109.05882352941177,7,272,1.0454545454545454,0.13238611708447912,0.24150253731002413,0.7341143991931135,4.691887402069584,1.148432198361023,-2.240182952976483,0
259.3333333333333,157,354,0.23076923076923078,0.09177937223479365,0.17688756177887477,0.6668309519576243,5.558114235510282,1.09033008934337,-2.2295327368138946,4
257.5,244,270,0.23437857633325704,0.0791347184912325,0.1685761824376304,0.6721361739111399,5.551019720103791,1.0899912459065537,-2.2322293212268645,0
261.2857142857143,142,355,0.2251415054490158,0.07843157893184828,0.16953557000679997,0.6957555020813903,5.5656144993355525,1.0942219108665894,-2.2314143179307018,0
216.52941176470588,48,278,0.234375,0.08424518863464346,0.18462200666489226,0.6966488331455989,5.377726389322805,1.089808897179876,-2.2353499330732007,0
242.33333333333334,55,275,0.23346303501945526,0.0777524998046639,0.16910670228308167,0.6933731848316178,5.49031418886541,1.0936242295523955,-2.232765059747417,0
260.7142857142857,151,382,0.23394035205058827,0.07328544551921526,0.16546971490407913,0.6571568448643594,5.5634251169612785,1.0858310399360307,-2.2243229313238637,0
240.93333333333334,84,269,0.234375,0.09122280214809285,0.18133131442679118,0.7155999041295342,5.484520270049964,1.110961718776223,-2.240869754784621,0
214.11764705882354,48,273,0.23715415019762845,0.0857574959354645,0.17660070690173657,0.701762229375809,5.36652561657457,1.1020700595885062,-2.2279365623346394,0
156.47826086956522,6,268,0.297029702970297,0.08769604559825533,0.17547457103024433,0.7188678423875051,5.052917092149881,1.0930160739838388,-2.242340774211805,0
260.85714285714283,250,278,0.23166368515205726,0.07940623577651817,0.15955566524971587,0.7272185030018614,5.5639729120996,1.0940520747839935,-2.2360105578390983,0
11.245762711864407,2,88,8.571428571428571,0.16693084520541412,0.31226045241702316,0.7342939701452066,2.419991409866543,1.1712937522132396,-2.2504361221582028,0
261.0,153,371,0.23166368515205726,0.09730909130915054,0.19325178960903178,0.6968000852228574,5.564520407322694,1.109077588970408,-2.232036856697635,0
253.07142857142858,173,272,0.2325721153846154,0.08705540757926321,0.163640320013009,0.6814686066181083,5.533671775250213,1.085150474758088,-2.222780989069579,0
264.5,251,283,0.22684391080617494,0.0805653896462217,0.158315396030708,0.6682844433790632,5.577841251298354,1.0825815073671496,-2.2326739788932906,0
119.09677419354838,2,276,0.6976744186046512,0.09350651913569806,0.19832156685228597,0.7377173945291003,4.779936391137596,1.1334761486363125,-2.239698791335709,0
179.8,7,271,0.24591816166095545,0.08837395457138561,0.2028291271624132,0.7231574193576885,5.19184512203752,1.125775774319417,-2.2363892842763193,0
32.29059829059829,2,268,10.0,0.04237485259643376,0.120527316671865,0.7673236494441021,3.4747761132636987,1.1831911394815977,-2.1039818658354386,0
18.81904761904762,2,251,6.666666666666667,0.1617014157837335,0.2952276898807238,0.7329616676176937,2.9348695281502897,1.2137116543525108,-2.207348947522441,0
225.6875,49,269,0.23529773622047245,0.0902197208516595,0.17722373065968178,0.6985471442820794,5.419151299037677,1.0896854264135756,-2.233846444213214,0
259.92857142857144,247,273,0.22901096980027097,0.09181686530336082,0.17920490278809176,0.7000646635819804,5.560406867996901,1.0933856366279104,-2.237567753688387,0
131.89285714285714,2,268,0.5690399137001079,0.1201202274698223,0.22514082638176625,0.72746772234798,4.88198990467736,1.133430728027439,-2.231112122407192,0
19.717171717171716,2,254,8.571428571428571,0.1255697351993226,0.23096605269211334,0.7247556519115446,2.9814899168384477,1.1326146792620804,-2.225375178068179,0
13.152027027027026,2,107,10.0,0.10538009134446336,0.20070288299699612,0.7190345909141342,2.576575893286395,1.1350870325236704,-2.2329607467443737,0
14.586080586080586,2,127,8.571428571428571,0.10026550032253005,0.20019136093126022,0.7109373523817507,2.680067689439182,1.1195003190413253,-2.2369857777772517,0
13.867132867132867,2,87,6.0,0.09734509555261464,0.2009974375910728,0.6737765305028144,2.6295214982598885,1.1085558653496637,-2.223037232291793,0
20.16216216216216,2,263,7.5,0.1645255112265329,0.2824226535346517,0.7243301432817465,3.0038076875595365,1.1948036491468381,-2.2137598241682466,0
57.4264705882353,3,261,3.8095238095238093,0.16626059753344183,0.26098969346087353,0.7647606976396688,4.05050535709768,1.1885521847634264,-2.2397188646006083,0
14.423357664233576,2,251,6.666666666666667,0.15990980685745787,0.22830573698552215,0.6722306669218395,2.668848952479688,1.1384801369169302,-2.183459330456103,0
19.088669950738915,2,167,5.0,0.1183875435963935,0.21794688159420694,0.6204358581640583,2.9490949627456597,1.0732878123338305,-2.183668464113476,0
14.121863799283155,2,97,6.666666666666667,0.08096932825658777,0.2066191942081992,0.6683535090309266,2.647724220470614,1.0934983580419069,-2.178652032656887,0
15.164122137404581,2,134,7.5,0.12733149822915588,0.2282435670624796,0.6996810132964414,2.718932252053502,1.1290532855890185,-2.2093988395361266,0
16.25726141078838,2,139,7.5,0.2185289222990327,0.3073343675113924,0.6480767961230135,2.788539665013831,1.11767943307708,-2.2119993902480446,0
179.8095238095238,2,338,0.2643171806167401,0.12088608900429752,0.21247442533230432,0.7311879030657419,5.191898089541969,1.1225554538174525,-2.2215216916314877,0
153.2,11,243,0.3191489361702128,0.11783891584034274,0.21206401345203574,0.7076326155598274,5.0317442573064906,1.1035669421074021,-2.235037450104507,0
185.85,6,245,0.2637375376767911,0.11070040453357508,0.20799103239433947,0.6818645031011346,5.224939896743261,1.1063697091937994,-2.2361086457315484,0
236.0625,220,250,0.2531690642358638,0.10704298553842644,0.19953966942453305,0.7077009280072788,5.464096600472676,1.1184318930674337,-2.239513070259403,0
150.53846153846155,51,252,0.3234524847428073,0.1095603626103709,0.205731773576729,0.6900802994710402,5.01421860993454,1.109597405512378,-2.234373001906157,0
193.8,48,256,0.25370092254880927,0.10324216080284869,0.19820462478544032,0.7175620310430847,5.266826699456666,1.1146565289788106,-2.239200607357177,0
185.76190476190476,49,252,0.25862068965517243,0.10111746523532972,0.1997426019111177,0.71328120083304,5.224465771783233,1.1058828564873613,-2.23873739359666,0
233.23529411764707,94,319,0.242914979757085,0.09818299403559648,0.19246099249070103,0.7211458739140052,5.452047790012732,1.1241932893422262,-2.2329209965831187,0
10.934065934065934,2,216,10.0,0.0654318320967345,0.18917323194044178,0.7335137128442071,2.3918832306417426,1.2080888384915622,-2.169057172110801,0
17.45614035087719,2,152,6.0,0.11500623718083956,0.2317068970678422,0.6368715008026307,2.8596914693240425,1.078938543471546,-2.1727081952078167,0
12.404984423676012,2,93,7.5,0.1251483415466034,0.23466944193198058,0.6961681255630143,2.518098361494126,1.1014430654064244,-2.2127324240472626,0
13.985663082437275,2,124,7.5,0.11719430369024002,0.2284533730687519,0.6794935106211061,2.638032739361691,1.1072122945869693,-2.220985674412701,0
15.536964980544747,2,86,6.666666666666667,0.09081041690576025,0.1942021775359919,0.6729204428630827,2.7432220221680015,1.1099893978871884,-2.2245249571979273,0
146.29166666666666,9,251,0.31017900080149613,0.09169061758260189,0.18694986948167136,0.6583595371581292,4.985602345820487,1.0972935404231243,-2.233887636029483,0
153.04,2,392,0.6451612903225806,0.12106750795128247,0.17407383184987735,0.6476546454955209,5.030699325131997,1.099653370535715,-2.225015189791496,0
