Mean_RR,Min_RR,Max_RR,Median_HR,logMeanRR,Sample_Entropy,App_Entropy,Perm_Entropy,Spectral_Entropy,SVD_Entropy,Hjorth_Mobility,Hjorth_Complexity,Higuchi_FD,Lempel_Ziv_Complexity,Label
397.875,267.0,864.0,0.20168124194969833,5.986137885602257,0.06702659721994203,0.13454537703566638,0.6994750282066776,0.6487941665888322,0.5309226676535774,0.28936648831725226,1.6848010836591272,1.2085259287626693,0.15555519570060714,0
970.6666666666666,583.0,1721.0,0.09868421052631579,6.877983120648467,0.06650828499362448,0.13422118602771316,0.7258419631325322,0.656736310573472,0.5364073076324078,0.2942335487647843,1.6864031471874836,1.2247061168370206,0.137606519273614,0
572.6666666666666,292.0,1164.0,0.1397123658366019,6.350303813876091,0.06416055592079929,0.1338689127394177,0.7267163207954656,0.6596397866608492,0.5423685959383009,0.30158364144142896,1.6719347983390385,1.246293792724259,0.15555519570060714,0
319.54545454545456,268.0,571.0,0.19933554817275748,5.766899531446395,0.06820009042419292,0.13752965515003446,0.7029390583136323,0.6625087754497969,0.5457555292202845,0.30578804975326307,1.639459197053494,1.2279087089270249,0.16153808784293816,0
444.125,272.0,859.0,0.18959664536741214,6.096106054341191,0.06358061155631534,0.1307226776430377,0.6980127026553734,0.6612880570303417,0.5492744310454929,0.3089816179130287,1.635038461470501,1.2294570656199726,0.15555519570060714,0
495.14285714285717,219.0,961.0,0.1941747572815534,6.204846321220238,0.07354574576563903,0.1431137098249622,0.7117642905869963,0.6641283176236141,0.5438271052692688,0.3059906741630764,1.6667565627610648,1.2300444062818225,0.1525637496294416,0
322.0,274.0,600.0,0.2062074829931973,5.7745515455444085,0.06908017529723444,0.13654892842109212,0.705121766655222,0.662708388887076,0.5316097323419764,0.3033088051551484,1.6690247266038056,1.2315647076872376,0.14358941141594503,0
320.72727272727275,288.0,571.0,0.20202020202020202,5.7705911443283116,0.06279610626452391,0.13358556747424233,0.7294991427981478,0.6558464303841849,0.512132026713596,0.29856265387917225,1.6678648492771926,1.2233530925631821,0.14658085748711056,0
320.1818181818182,266.0,578.0,0.2033898305084746,5.768889016257781,0.07062312298673282,0.14410275536802408,0.7030587597279674,0.6578497944332724,0.5352121992527878,0.30327220988874865,1.651390387201828,1.2222319112642737,0.14358941141594503,0
296.0,296.0,296.0,0.20270270270270271,5.69035945432406,0.06900320501179956,0.13682729234536217,0.7102527670979869,0.6543341286396122,0.5330927277636153,0.2978093351864995,1.6158702553492894,1.2214012325724593,0.13162362713128295,0
293.3333333333333,269.0,310.0,0.2037357315807679,5.681309618804143,0.07325356802685201,0.1427577376842375,0.731691612717658,0.6578478194853695,0.5418945876385445,0.30087329780939853,1.6761827055664469,1.224773023605906,0.14358941141594503,0
1175.5,589.0,1762.0,0.06795989277503378,7.069448867980125,0.06619574048290605,0.1327950244410132,0.717695522054518,0.6527490595602727,0.5222956396519601,0.2935754695360236,1.682075995944523,1.2133642060806233,0.14358941141594503,0
780.3333333333334,587.0,1129.0,0.096,6.659721178822801,0.06868475528984948,0.13088232233061414,0.7154538556599872,0.6507989251001329,0.5229185533509662,0.2847648558998171,1.712168998956195,1.216914622254625,0.13461507320244848,0
517.0,290.0,1153.0,0.1729106628242075,6.248042874508429,0.07068997780416678,0.139046498929414,0.7367102810775258,0.6595198311048813,0.5502601770762485,0.3098444732836831,1.63530124841541,1.2517250871216525,0.1645295339141037,0
525.5,286.0,850.0,0.15237175951461668,6.264350190317006,0.066024308055107,0.13222627565600176,0.7198368065822481,0.6590484543095059,0.5441875341671998,0.3048085652722669,1.65456099887834,1.2237491689269826,0.15555519570060714,0
293.1666666666667,283.0,316.0,0.2065410593672236,5.6807412755095035,0.06226145912104019,0.12464227346166945,0.7274325087353466,0.6592681268225716,0.541423918963356,0.30061642313903103,1.651957512891826,1.2210581153296796,0.15555519570060714,0
304.0,304.0,304.0,0.19736842105263158,5.717027701406222,0.06632602047615346,0.1358509448291212,0.7395728957499207,0.6461787121175951,0.515744494676168,0.2739671704769444,1.732909085762737,1.2078367860388615,0.14358941141594503,0
314.3636363636364,282.0,551.0,0.20618556701030927,5.750550393444866,0.06686876309262058,0.14184100324918636,0.7215791467637721,0.6594412883093375,0.544225368261553,0.30553303026603235,1.6193596896711138,1.22572362298076,0.14059796534477953,0
856.0,856.0,856.0,0.07009345794392523,6.752270376141742,0.07118994409172551,0.14725175055092898,0.7330927060469771,0.6534330298844371,0.527824912161195,0.2919319780682934,1.6479273249423605,1.2342368423635306,0.14059796534477953,0
1396.0,856.0,1936.0,0.05054259674055765,7.241366283322318,0.06694269535881982,0.14814609478784924,0.7333896471897695,0.6574065718789207,0.5390490653743747,0.3039131537575612,1.628147611928059,1.2256093724127721,0.1525637496294416,0
416.6666666666667,279.0,815.0,0.2,6.032286541628237,0.073314356726943,0.1501124227334576,0.733374047442873,0.6642607815604115,0.5455490296633421,0.3062850020314171,1.6408122522327084,1.2286872608323793,0.14658085748711056,0
299.6666666666667,279.0,317.0,0.20067114093959731,5.702670745803511,0.06817013550849947,0.14217754307545993,0.696662441391265,0.6552945612830543,0.5429949937416441,0.30481769187373486,1.600193677644106,1.2242733527581946,0.15854664177177263,0
368.1,262.0,560.0,0.20341086696699456,5.908354640384975,0.07467515285924112,0.1493028875939868,0.717217450414157,0.6661032423193604,0.5597672151858393,0.3232167268453756,1.5636220134318093,1.2436964990420285,0.14957230355827608,0
325.2,261.0,539.0,0.2158273381294964,5.784440377673656,0.0764005536693578,0.1598318522521187,0.727797024643279,0.66163679731348,0.5241386813919934,0.2781751444731461,1.8262368628258794,1.2292265072521902,0.16153808784293816,0
350.6,248.0,803.0,0.21699890127138596,5.859645972487134,0.08197091918241321,0.15451169751523497,0.678381948921084,0.6628434141675654,0.5453457599684184,0.30470448191593247,1.642389557238397,1.2212275209084582,0.14658085748711056,0
449.4,268.0,594.0,0.1111111111111111,6.107913359751229,0.07279225240260521,0.147176618147151,0.7175653216460204,0.6673908379206726,0.5427906115922684,0.30566927132445876,1.6314437922433356,1.2552265266401605,0.17051242605643474,0
1088.0,812.0,1364.0,0.05893994770524248,6.992096427415888,0.08047858455372346,0.1569465007150681,0.7353167795260974,0.6568173703713858,0.5185335790551941,0.2779258539569709,1.7873199921624021,1.2369697772369181,0.13461507320244848,0
263.64285714285717,244.0,287.0,0.22641831852358169,5.57459537341474,0.0759828285267604,0.1574507508291938,0.7193005780326017,0.6701876017863034,0.5321908754696647,0.2860577457866664,1.7839097804971913,1.2493693133741832,0.137606519273614,0
544.0,268.0,809.0,0.10810810810810811,6.298949246855942,0.07875632288276871,0.15455982547439828,0.7271484356255588,0.665292260292597,0.5470314380728302,0.3072322239289635,1.642357016660773,1.2278665710146734,0.13162362713128295,0
365.3333333333333,265.0,809.0,0.21393705191437434,5.900810178839851,0.08076888626217794,0.15301866576809742,0.7103663536838247,0.6584702925893463,0.5381427621853614,0.29664009237751815,1.6742589102104934,1.2153002963686514,0.17350387212760027,0
298.0769230769231,250.0,555.0,0.2158273381294964,5.697351584325911,0.07233498592198717,0.15233131605528394,0.7182842775861392,0.665934103469669,0.5552208828612258,0.3145385969695761,1.6359580926422272,1.2305325036248327,0.15854664177177263,0
519.5714285714286,250.0,1297.0,0.2158273381294964,6.253004295931675,0.08250211794663197,0.15804621325686785,0.71368074707036,0.6620326217206497,0.539497820356384,0.2931380393034857,1.7699556556674656,1.2226088262468238,0.15555519570060714,0
325.9,236.0,521.0,0.2321091855975577,5.786590585843515,0.08024506645402814,0.1551602045156686,0.7234056787927418,0.6602825110155693,0.5350438474812558,0.2926500039889857,1.7847667847916542,1.213242277946155,0.15854664177177263,0
285.6923076923077,236.0,506.0,0.21739130434782608,5.654915384451114,0.0867419344985312,0.16197153922635188,0.7218549656105697,0.6610977593546454,0.5343089728574318,0.29457385185239104,1.722825776372962,1.2118920275717684,0.14957230355827608,0
293.0,247.0,514.0,0.22190319934372438,5.680172609017068,0.07849638395205694,0.16207312512298366,0.6934816588500542,0.663520133191646,0.5397624434358983,0.30157613367731667,1.6785557031682723,1.2195139231006416,0.14658085748711056,0
718.6,265.0,1125.0,0.07125890736342043,6.5773048746794185,0.07482481094734367,0.14918639143611023,0.6989680786282522,0.6668978147838919,0.5425253111283226,0.3004651826977797,1.6988883799527754,1.2422647466848575,0.14658085748711056,0
1234.0,1117.0,1463.0,0.053475935828877004,7.1180162044653335,0.06742470324527355,0.14651279628254565,0.7009725474301025,0.6562947011791459,0.5360805668797811,0.29412674473063005,1.6832901605101178,1.2101749660244694,0.17350387212760027,3
306.25,261.0,566.0,0.20944003119060384,5.724401761858937,0.07125531971082057,0.1437328215132414,0.7165127776706701,0.6538407616434964,0.5361519751029064,0.29738387729077287,1.6203235067786343,1.2236261618970286,0.1794867642699313,0
314.3333333333333,244.0,546.0,0.21780377895485808,5.750453993965348,0.07179761218116763,0.14922858133684724,0.7074786516203422,0.6510703098967311,0.528582134126843,0.28825668686639755,1.665538973457211,1.2159687038186378,0.15854664177177263,0
288.0,244.0,503.0,0.22265366820885657,5.662960480135946,0.06887674761738415,0.14517130500365205,0.6767548268342326,0.6611229200267081,0.5406601387991254,0.29861057390808654,1.6774943782652463,1.2208426692418057,0.17350387212760027,0
666.4,288.0,1079.0,0.10948905109489052,6.5018900908526325,0.06989886264071743,0.13813795205943058,0.6959913169700418,0.6531681778671599,0.5321955904332327,0.29102810840764287,1.6767367815535694,1.2052443531844423,0.15555519570060714,0
812.0,291.0,1778.0,0.13412969283276452,6.699500340161678,0.06780864521805198,0.1342296266001779,0.7154022794247001,0.6532523566962894,0.5272176316951721,0.2880741057196906,1.6991456943955596,1.207433998822503,0.13162362713128295,0
1015.0,593.0,1437.0,0.07146704594662151,6.922643891475888,0.06438868862913302,0.1312421087028237,0.6953953088518524,0.6539079702535165,0.5309258732069292,0.2915060458424821,1.6525062894525533,1.2094595329630475,0.11965784284662087,0
352.7,275.0,606.0,0.19933554817275748,5.865617837242007,0.06819318662143094,0.1387846236314394,0.7038819354315906,0.6610519773370526,0.545708166004146,0.3070089239192648,1.6211331821899715,1.2252111611078085,0.13162362713128295,0
286.0,286.0,286.0,0.2097902097902098,5.655991810819852,0.07079220555567622,0.1419929064854597,0.720712144456405,0.6596477780116787,0.5431055377890581,0.30153932593954913,1.6638822365766177,1.2380315013937793,0.14059796534477953,0
560.3333333333334,283.0,1088.0,0.15914465281553888,6.328531844740506,0.07079432177036547,0.15143264178075033,0.7280099044086704,0.655681351602976,0.5231669211130393,0.2825684545674511,1.7247176100310075,1.217848100777263,0.15555519570060714,0
894.75,264.0,1940.0,0.13210314613650337,6.796544349646135,0.07427771600703102,0.1452816900558478,0.6914155134615253,0.6560288712056261,0.5305849952048923,0.28683698793260287,1.7419875713383561,1.2107985800306276,0.14059796534477953,0
815.0,264.0,1894.0,0.20905923344947736,6.703188113240863,0.07408786323172638,0.14311133769139395,0.7079206375712636,0.6515521755171999,0.5280535097544924,0.2907435833177407,1.7155681910579146,1.2038489985656915,0.14658085748711056,0
684.8,288.0,1098.0,0.10221465076660988,6.529126824827532,0.07173335637691533,0.14185209392549147,0.7131017030383402,0.6606311905063227,0.5386845876383488,0.29906950105645236,1.6506635986683182,1.2328143023254226,0.13461507320244848,0
406.6666666666667,269.0,818.0,0.20477815699658702,6.007993849059193,0.07388077997443973,0.1515406642383761,0.7091822505847735,0.6624884208379744,0.5438856590200487,0.30580137552560566,1.630745912127124,1.2269390465144352,0.13162362713128295,0
281.2142857142857,260.0,295.0,0.2109021720329141,5.639116961328479,0.08081955143290546,0.1589722891113614,0.7052733797299136,0.6707737206063001,0.5571105608102851,0.31853186886391527,1.6130880829676715,1.2385586921939922,0.1525637496294416,0
280.85714285714283,263.0,299.0,0.21201678154030568,5.637846151651798,0.07634348380481885,0.1538670097431205,0.694576948388408,0.6682951408152855,0.5535467493188965,0.3171174155676207,1.6154807121677648,1.2339051421489395,0.16153808784293816,0
402.22222222222223,262.0,1111.0,0.21052631578947367,5.997004727483597,0.07696884001854848,0.14779074819270654,0.7202064149357025,0.6650283640843225,0.541568153917915,0.3050358485723498,1.648096430059109,1.2274645038865475,0.13162362713128295,0
559.0,293.0,825.0,0.13875271486192986,6.326149473155099,0.06305489219710046,0.13708348875040888,0.7186922453327047,0.6529073804221881,0.5299938519746937,0.291393045437118,1.6737316052138955,1.2323258960127694,0.137606519273614,0
923.75,279.0,1987.0,0.13183467617934683,6.828441472262411,0.07461356958066313,0.145547004660477,0.7177473900148241,0.6620603380472415,0.5363133946875356,0.297207647474427,1.6729743322147923,1.234212931077115,0.1525637496294416,0
326.4166666666667,258.0,549.0,0.2105289077120063,5.788174683877831,0.08050485941275773,0.15646598989201754,0.7394162095817415,0.6627326875299567,0.5413329783767895,0.30003531534358097,1.6620067355449482,1.2359849272489711,0.14059796534477953,0
555.2,282.0,1091.0,0.2097902097902098,6.319328409192595,0.07501771048020146,0.1524765422495713,0.7201860171087917,0.6551182628033422,0.5302373826376622,0.2878941575278361,1.702765103214852,1.2240290038640773,0.1645295339141037,0
283.53846153846155,256.0,296.0,0.20905923344947736,5.647347780768232,0.07454767881750181,0.15581212357489682,0.7057871093705939,0.6659486230643771,0.5518753362197497,0.3120581386705873,1.6266687972168794,1.2395770459938351,0.14358941141594503,0
280.5,261.0,303.0,0.21016341954164008,5.636573724962751,0.0762328927350711,0.15509938484071606,0.6777893154628184,0.6664213954694839,0.5504024425544223,0.31211584869382236,1.6049246334056093,1.2325040549137352,0.15854664177177263,0
436.55555555555554,264.0,1119.0,0.20202020202020202,6.07891564222224,0.07615101873653372,0.1560466635106359,0.6797755662880373,0.6598901627593804,0.5394361222921777,0.2997420100620305,1.6422549896355598,1.2163175029516093,0.17350387212760027,0
1200.3333333333333,277.0,1935.0,0.04319654427645788,7.090354574980766,0.0738124961325697,0.1566103686204885,0.6922620524620423,0.6538531803353973,0.5246230448904193,0.2829456039502249,1.7257246265020303,1.2035864834217762,0.12863218106011742,0
529.6666666666666,277.0,772.0,0.1111111111111111,6.272247877868606,0.07424803556683375,0.13944427473458498,0.7018737284480688,0.660056770023381,0.5320498188695068,0.29258506598297174,1.7104276380392565,1.2175561756338869,0.1525637496294416,0
281.46153846153845,249.0,516.0,0.22988505747126436,5.63999580755767,0.0763588622170172,0.15461646059032264,0.7082259936251395,0.6644473555487491,0.5438532289209771,0.3045687677347159,1.6405234448454966,1.2289675708246386,0.14059796534477953,0
295.2307692307692,256.0,549.0,0.21818181818181817,5.687757319106108,0.07195877492095092,0.14982372105762076,0.7288507722679111,0.6611543885180815,0.5397089926071287,0.30159142039312514,1.653905682519862,1.223982854693446,0.14358941141594503,0
1123.3333333333333,869.0,1393.0,0.05415162454873646,7.0240557346782975,0.07269087418293753,0.14422396626517053,0.7194418277679959,0.6532163088198228,0.5229822615300576,0.28487041090171816,1.6827691770448217,1.2187670296892823,0.137606519273614,0
345.4,276.0,580.0,0.20797789258680766,5.844703165712578,0.07179246862151895,0.1395771011436968,0.6846323284065806,0.6596348737623068,0.5293865795984619,0.2933796421312345,1.7084510925367578,1.215801695230572,0.14059796534477953,0
283.38461538461536,260.0,314.0,0.21201413427561838,5.6468050399136605,0.0669062628260273,0.1348882835898153,0.691456792975285,0.6594916744513886,0.5387430563895935,0.2984658819260543,1.660127696823855,1.212432551606601,0.14957230355827608,0
422.3333333333333,253.0,847.0,0.21505376344086022,6.0457948916530295,0.07268806652648258,0.14645419888824707,0.7126059381020707,0.6559084092267788,0.5318703854462375,0.2907636644767989,1.703918215977856,1.2147171995941919,0.14957230355827608,0
342.3636363636364,253.0,536.0,0.21428571428571427,5.835873436418727,0.07348449222029356,0.14662320220066327,0.7261207891494488,0.6570055605881954,0.5370726630874966,0.2959882810444978,1.663097454377793,1.2162228660737864,0.15854664177177263,0
330.90909090909093,261.0,562.0,0.2097902097902098,5.801843687832416,0.07427338211070016,0.14659013092578554,0.7261958137715173,0.6543324476700236,0.5333672627092612,0.2913429033076236,1.6683836082718544,1.2216468423396298,0.1645295339141037,0
454.57142857142856,287.0,863.0,0.2,6.119355059842419,0.07160815084008243,0.14136608067220413,0.728226299582142,0.6625312750726406,0.5430772779276971,0.3025163403833405,1.6519050997179923,1.2248008770819947,0.14358941141594503,0
345.9,277.0,577.0,0.2080028839221341,5.846149715943123,0.07019853067187873,0.13648270959632525,0.716186098042517,0.6551711507545156,0.5339326587986785,0.2966233494536491,1.6388665801705697,1.2302251657348715,0.14658085748711056,0
719.75,284.0,1695.0,0.1515457668215801,6.578903929492285,0.07232304090305033,0.14015272289481007,0.6731076443467539,0.6554488614226252,0.5347330815878506,0.29451124210861207,1.677346425354344,1.2120422066733216,0.137606519273614,0
282.0769230769231,256.0,309.0,0.2127659574468085,5.64217981060979,0.07078990595848812,0.14256429515755054,0.6897795094470482,0.6609867514992148,0.5465688815832335,0.31047607314647624,1.5865073609585307,1.2243900385555948,0.14059796534477953,0
370.3,259.0,891.0,0.21089696071163824,5.914313487919567,0.0692788964170264,0.13306318505643366,0.7063747378267948,0.6494852552295183,0.5281262144236694,0.2890677033673579,1.6501806483850123,1.2259716065309998,0.1645295339141037,0
431.1666666666667,284.0,914.0,0.2058325095325519,6.066494712957974,0.07054554664484775,0.129538431658635,0.7240114942237941,0.6520559132439692,0.5285192245420195,0.285492547908027,1.7310060363934212,1.2130646327272523,0.137606519273614,0
281.07142857142856,259.0,307.0,0.21276863297410814,5.638608831236245,0.06261951926063936,0.1315103967481348,0.7218601410752118,0.654919610522061,0.5332753609840152,0.29339427551129854,1.6963711673699509,1.215207810942243,0.15854664177177263,0
530.1428571428571,266.0,1135.0,0.11009174311926606,6.273146512005284,0.06510680397777607,0.12919028564149349,0.708959144248729,0.6422944069721263,0.5118097481621895,0.2750040262945272,1.7575968668297668,1.2077132209998056,0.17350387212760027,0
869.0,303.0,1166.0,0.05272407732864675,6.767343125265392,0.0672107192714695,0.1285696805713743,0.7308519819939896,0.6490345392539835,0.5072301861137867,0.27644098397631506,1.7728914239750746,1.2013628525026385,0.12264928891778638,0
581.0,287.0,1151.0,0.15245633657403423,6.364750756851911,0.07068476138246706,0.13540000617513925,0.7085230771513396,0.6500416633178921,0.5251629100108578,0.28187250494876503,1.7706895231203779,1.2070850359008953,0.14358941141594503,0
290.9,267.0,307.0,0.20442989482482413,5.672979565501156,0.06988426369263398,0.13502729715056105,0.7198142243906721,0.6521366934853651,0.5238667565954684,0.2855899629523117,1.690144039094839,1.211312262792972,0.15555519570060714,0
354.6666666666667,266.0,588.0,0.20202020202020202,5.87117838123348,0.07329454986019222,0.13591742561646014,0.7333874582972552,0.6578317037195008,0.5314092867570551,0.291389886272162,1.7117697421490652,1.219913739658479,0.14658085748711056,0
1294.5,273.0,2316.0,0.12284347776575756,7.165879799191592,0.06783118794411282,0.1309509457873934,0.6807269038102725,0.6479409328336154,0.527101332305406,0.28647173623331684,1.6781433304555462,1.2188798585065765,0.14957230355827608,0
1044.0,271.0,1431.0,0.04195804195804196,6.950814768442584,0.0653915643681384,0.1302199528437027,0.6966452078863322,0.6479443778389256,0.5190773874637693,0.28014050124807377,1.7017348265874293,1.1935213236245934,0.12264928891778638,0
515.6,284.0,912.0,0.12219959266802444,6.245331271065032,0.07170972761891221,0.14374025142787805,0.7283964827999985,0.6553126138995679,0.5249182830603021,0.2809446030000951,1.7633581816117323,1.2132241073796073,0.14658085748711056,0
1844.0,1103.0,2585.0,0.03880396527143311,7.519692404116539,0.06922298180392353,0.1426628766238256,0.71584422700239,0.6580122307419657,0.5306773788338964,0.2856872600758193,1.7612278943251805,1.2175542208306527,0.18546965641226235,0
314.27272727272725,227.0,565.0,0.20761245674740483,5.750261167123254,0.06465413763113852,0.13087656732931063,0.6831305802150108,0.6519101117043113,0.5255622831575052,0.2819923353769936,1.7548193513709684,1.2026277200963962,0.13162362713128295,0
413.625,289.0,864.0,0.18898059600809491,6.024959766241777,0.06583557048829651,0.13255159498798785,0.7121278324863717,0.6557518635202676,0.5289170169247398,0.28901112915242505,1.7040476011594787,1.2152576695168043,0.16153808784293816,0
1126.0,1126.0,1126.0,0.05328596802841918,7.026426808699636,0.06384490115567232,0.12763109993303612,0.7190571831195215,0.657250225982333,0.5384517067099172,0.2950611671794475,1.7099783391120644,1.214820447923787,0.13162362713128295,0
295.5833333333333,221.0,364.0,0.20101010101010103,5.6889508049856214,0.06014008367784794,0.12883950175559722,0.7055460268228745,0.6613865022702364,0.5413618118529807,0.30051966681250764,1.6521330382839379,1.2186844320465313,0.1525637496294416,0
494.8333333333333,292.0,859.0,0.14699937726016324,6.204221005535705,0.0606847843568296,0.12156012017152884,0.7253487971622667,0.6554183707781455,0.5352417212451962,0.2928656965243171,1.6957557462885007,1.2149806311915419,0.15854664177177263,0
880.5,301.0,1460.0,0.12021571929185819,6.7804899279362605,0.06490761689486983,0.12800390249384552,0.7026029057095217,0.6489482784328835,0.5210457781527166,0.27706584074340457,1.767169028587806,1.2003349182958236,0.14658085748711056,0
354.6,282.0,858.0,0.1993553514659131,5.870990393640108,0.06419879256929906,0.13061280597643465,0.6852988807582447,0.6503011065575687,0.5277201100081744,0.285978619248702,1.712626174591251,1.2030316459515273,0.12264928891778638,0
294.75,271.0,315.0,0.20134454917063613,5.68612753941748,0.06172455564003652,0.1299005704007441,0.7270865281712113,0.656887943112817,0.5384904648171932,0.2975868822583101,1.6583824535016314,1.2189888548600218,0.1525637496294416,0
318.09090909090907,282.0,544.0,0.20134228187919462,5.762337219569317,0.067821513731915,0.13361274540166668,0.7076361567698054,0.6653417999375132,0.5450858440980919,0.30402609894007315,1.6707610913447977,1.2350026563947127,0.13162362713128295,0
1175.5,905.0,1446.0,0.053896059237523206,7.069448867980125,0.06442160038591041,0.12352765077602368,0.6849728205080654,0.6448580698505931,0.5108415534760611,0.2700737651969359,1.812988327971808,1.19807345821299,0.13162362713128295,0
881.3333333333334,297.0,1776.0,0.10507880910683012,6.7814359123034675,0.06713350214423103,0.13000576516395457,0.7088278588166875,0.6421099805195002,0.508361511166024,0.2710146368091033,1.7813820376101464,1.195359267593278,0.15555519570060714,0
383.22222222222223,266.0,582.0,0.1986754966887417,5.948615035600621,0.0680263614919155,0.134384351303926,0.7245219715596507,0.6454149299770505,0.5157324785947376,0.2732836032465392,1.773602530663185,1.2048690467926353,0.12863218106011742,0
478.0,280.0,894.0,0.19675515272715544,6.169610732491456,0.07043728203010857,0.13519115000931414,0.7176362183966836,0.6511889819266593,0.5207696902984805,0.27885480704405524,1.744948266502274,1.2069294471052594,0.14358941141594503,3
311.7,218.0,576.0,0.20942982456140352,5.7420411867732915,0.06842791745290486,0.1334358927167667,0.7399411173517437,0.6576266353045136,0.5317851459090817,0.289760041040731,1.7173006002427735,1.2185047198644567,0.12863218106011742,0
382.8888888888889,218.0,1129.0,0.19801980198019803,5.947744839751656,0.07429376507649264,0.1453761930640518,0.7235044459843607,0.6593584566287503,0.5296370464854276,0.29081621071247193,1.740530180496291,1.2257970663811733,0.1675209799852692,0
